DRUG_NAME,CELL_LINE_NAME,AUC_FA
Gefitinib,NCI-H69,2.93552436974609e-002
Dabrafenib,SW837,-1.7940568486272e-002
Nilotinib,Hs-633T,4.33039986718594e-002
Nilotinib,MOG-G-UVW,4.15474931858176e-002
Cisplatin,OC-314,0.193745894213492
Nilotinib,OC-314,-9.31185088020196e-003
AZD8055,LS-123,0.498540150930104
SB216763,NCI-H716,-7.09048923114659e-002
Trametinib,NCI-H716,0.792247837260589
AZD8055,SNU-C5,0.305362429295051
AZD8055,SW1417,0.383450718601993
Olaparib,SW1417,1.98994024968404e-002
SB505124,SW1463,0.172236489557682
MK-1775,SW1463,0.339609563589532
Taselisib,SW1463,0.137825610122036
Cisplatin,T-T,6.80343491760719e-002
Vorinostat,T-T,0.226030654980645
AZD7762,PC-3_[JPC-3],0.496285263698727
AZD7762,RMG-I,0.35329275214728
Vorinostat,Caov-4,0.321610236880324
Vorinostat,NCI-H2452,0.26966552078584
AZD7762,NCI-H2452,0.742249199407706
AZD7762,OVKATE,0.276701012862895
Uprosertib,EFM-192A,0.182980242736998
Vorinostat,ES6,0.247050132540217
AZD7762,ES6,0.501992119392507
MK-1775,HCT-15,0.611179797903019
Crizotinib,NCI-H508,0.27067909730489
Vorinostat,SW948,0.312681309213144
SB505124,SW1417,0.145344452398719
LGK974,SW1417,6.99747354486225e-002
Vorinostat,KMRC-1,0.131983189253616
AZ6102,Raji,0.155728744166802
VE821,Raji,0.15256485274669
SB216763,COLO-205,0.118060211013354
SB216763,DiFi,4.81099588154344e-002
SB505124,DiFi,0.245960335802829
SB505124,HT55,0.358909332133049
Olaparib,HT55,5.97663928430801e-002
AZD4547,HT55,8.00979214579207e-002
Afatinib,LoVo,0.453442359122805
AZD4547,LoVo,0.114586932948472
SB505124,MDST8,0.219385590505418
Dabrafenib,MDST8,0.338744613463776
Olaparib,MDST8,6.73313033324975e-002
SB505124,NCI-H747,0.184610398529881
SB505124,CCK-81,7.81276697935635e-002
Uprosertib,HCC2157,0.27254204383987
Uprosertib,JIMT-1,4.88648874447796e-002
Uprosertib,T47D,0.211370672925325
Sapitinib,SW1463,0.157281509754598
SCH772984,SW1463,0.288646410134349
Gefitinib,T-T,0.297577341593115
Gefitinib,PC-3_[JPC-3],0.503077825919911
Vorinostat,PC-3_[JPC-3],0.279085823503834
Cisplatin,Caov-4,0.10957896968735
AZD7762,Caov-4,0.61967811104301
Vorinostat,OVKATE,0.127906540946603
Uprosertib,AU565,0.290208012403726
Cytarabine,ES6,0.220750600438806
SCH772984,SW1417,0.497762441927637
Gefitinib,PANC-04-03,0.107839505119694
Vorinostat,PANC-04-03,0.119195289463811
AZD7762,PANC-04-03,0.335698291913329
Nilotinib,KMRC-1,2.62821359657393e-002
AZD7762,KMRC-1,0.376086890466628
Cisplatin,COR-L279,0.518719977999136
Vorinostat,COR-L279,0.347131339480918
Nilotinib,COR-L279,0.237165009376647
AZD7762,COR-L279,0.447649110480701
GSK591,Raji,0.265127262195024
MK-2206,HT55,0.441297604402463
MK-1775,HT55,0.523633568619789
BMS-754807,LoVo,0.462292164817091
MK-2206,LoVo,0.602885552710952
AZD4547,NCI-H747,8.41364661999767e-002
MK-1775,RCM-1,0.348317064190116
AZD4547,CCK-81,5.93506273134609e-002
Afatinib,CCK-81,0.755389929726241
Uprosertib,MDA-MB-361,0.55550290307407
LGK974,SW1463,0.129664580661392
Cytarabine,T-T,0.251607272718183
AZD7762,T-T,0.448282371708185
Cisplatin,PC-3_[JPC-3],6.57547209485673e-002
Cytarabine,PC-3_[JPC-3],0.226570614010321
Vorinostat,RMG-I,0.151861443901273
Cytarabine,NCI-H2452,0.19442932100769
Nilotinib,SW948,-5.44234769622507e-002
Cytarabine,KMRC-1,0.25151112890084
SB505124,COLO-205,0.294993147035154
Dabrafenib,COLO-205,0.427247310179508
SB216763,NCI-H747,0.177065637099718
MK-1775,NCI-H747,0.46919515727563
LGK974,NCI-H747,2.32107648926185e-002
Dabrafenib,SW948,5.24821314029437e-002
MK-1775,SW948,0.557166021827685
LGK974,SW948,0.110018467805021
AZD8055,SW1463,0.318153115125397
Dabrafenib,SW1463,3.26940802710896e-002
Nilotinib,T-T,0.132926493365624
Cisplatin,RMG-I,-1.64873476820783e-002
Gefitinib,RMG-I,0.288487943524943
Nilotinib,RMG-I,2.96973482513697e-002
Nilotinib,Caov-4,4.1934984218506e-002
Cisplatin,NCI-H2452,3.65982768049345e-002
Gefitinib,NCI-H2452,-3.52421690950248e-002
Nilotinib,NCI-H2452,0.106908184793488
Cisplatin,OVKATE,5.23309412834168e-002
Cytarabine,OVKATE,9.03248206252612e-002
Nilotinib,OVKATE,0.102064305637549
Uprosertib,CAL-120,5.28436402717913e-002
Cisplatin,ES6,0.118315761577313
Gefitinib,ES6,1.37683325922165e-002
Nilotinib,ES6,2.24573751216955e-002
Sapitinib,HCT-15,0.113277044486041
Taselisib,SK-CO-1,0.490288009548704
LGK974,SNU-C5,2.19281766778242e-002
AZD4547,SNU-C5,4.31012888537881e-002
AZD8055,CL-40,0.223228115132939
AZD8055,LS-513,0.444588722533768
AZD8055,NCI-H508,0.47702292262032
AZD8055,SNU-175,0.116082087060482
Cisplatin,SW948,0.128088007308374
Gefitinib,SW948,-4.88465096989718e-003
SB216763,SW1417,-1.42401192208239e-002
Taselisib,SW1417,0.271862097189588
AZD4547,SW1417,1.39201688798296e-002
Cisplatin,PANC-04-03,2.68789784719646e-002
Cytarabine,PANC-04-03,4.41111654009508e-002
Nilotinib,PANC-04-03,3.19457831947725e-002
Cisplatin,KMRC-1,-1.77884030658649e-002
Gefitinib,KMRC-1,5.04435881588105e-003
Cytarabine,COR-L279,3.82271822369931e-002
Uprosertib,HCC1806,0.141183386838769
AT13148,Raji,-4.03147751318117e-002
Uprosertib,Raji,2.67195735562616e-002
LJI308,Raji,-0.101032230132851
Olaparib,COLO-205,0.102800965018697
BMS-754807,HT55,0.658334693206471
SB216763,HT55,8.39009513256504e-003
Sapitinib,HT55,0.309287013033771
LGK974,HT55,9.15874373369833e-002
LGK974,LoVo,-5.35663363493373e-002
Dabrafenib,NCI-H747,-1.84869873892541e-002
Olaparib,NCI-H747,5.23866297054825e-002
Sapitinib,NCI-H747,0.345034916840122
Sapitinib,RCM-1,0.227641360206358
Afatinib,SW948,0.491927728586486
Olaparib,SW948,8.50490812627797e-003
Sapitinib,SW948,-2.08437535321192e-002
AZD4547,SW948,6.66013193672593e-002
SB216763,CCK-81,0.142971246759729
LGK974,CCK-81,0.238244413967178
Trametinib,CCK-81,0.683836463381554
Uprosertib,DU-4475,9.65194967676646e-002
Uprosertib,COLO-824,0.289612823292518
Uprosertib,HCC1187,-1.27736348695774e-002
Uprosertib,HCC1143,7.35308922847935e-002
SB216763,SW1463,2.69170453175716e-002
Olaparib,SW1463,1.60979335307179e-002
AZD4547,SW1463,-5.71817250483009e-003
Nilotinib,PC-3_[JPC-3],1.10876995891405e-002
Cytarabine,RMG-I,7.48856650347717e-002
Cytarabine,Caov-4,0.133406716501275
Gefitinib,Caov-4,0.13429112587451
Gefitinib,OVKATE,0.140614680375332
SCH772984,SK-CO-1,0.814791382937727
Cytarabine,SW948,0.207497543537873
Gefitinib,COR-L279,-6.21923145286703e-002
AZD3759,Raji,-4.68607194772983e-002
Dabrafenib,HT55,0.104425361811754
SB216763,MDST8,7.80517206708369e-002
Nutlin-3a (-),CCK-81,0.103766387113104
Dabrafenib,DiFi,1.18613337199162e-002
SB505124,HCT-116,0.124071592087112
Olaparib,HCT-116,9.00627742287469e-002
Navitoclax,HT-115,0.436007843019758
MK-2206,HT-115,0.17347689407497
Navitoclax,LoVo,0.180019172845089
Nutlin-3a (-),LoVo,0.336312385351823
Taselisib,LoVo,0.378708160754534
Navitoclax,RCM-1,0.347272849642814
SCH772984,RCM-1,0.425714812908267
Navitoclax,SW48,0.508314411365762
Nutlin-3a (-),SW48,0.328382931155079
SB505124,SW948,0.147329310756881
Taselisib,SW948,0.522693803241375
SCH772984,SW948,0.364675477832514
VE821,TOV-21G,0.107157796029777
MK-1775,HCC1143,0.250543375804105
Palbociclib,Hs-578-T,5.05494968828853e-004
Pictilisib,Hs-578-T,0.53899120361953
Temozolomide,Hs-578-T,-1.30665242855327e-002
Dabrafenib,CaR-1,3.60373917941606e-002
MK-1775,CaR-1,0.249907341826869
Taselisib,CaR-1,0.339339104283058
Afatinib,CaR-1,0.253529172432661
Taselisib,NCI-H747,0.425134842860889
MK-1775,SW48,0.416289124170482
SCH772984,SW48,0.516446088298589
BMS-754807,T84,0.332700663107949
SB505124,T84,0.143677663447737
MK-1775,T84,0.500214597431098
Taselisib,T84,0.380816860152284
SCH772984,T84,0.221703753903883
SB505124,CaR-1,0.135720733719401
BMS-754807,COLO-678,0.232067486787222
Navitoclax,NCI-H716,0.683084507526981
Navitoclax,CCK-81,0.193593019714348
MK-2206,CCK-81,0.237524610167462
AZD8055,COLO-205,0.598075757370009
BMS-754807,HT-115,0.517358496421994
BMS-754807,SW48,0.783374000231113
MK-2206,SW48,0.327404333266247
Uprosertib,TOV-21G,0.517246210648144
AZD3759,TOV-21G,0.118817961985541
Navitoclax,HCC1143,0.283731729042483
AZD7762,HCC1143,0.79564029332863
PD173074,HCC1143,5.807159881465e-002
Temozolomide,HCC1143,-4.71968067086658e-002
Taselisib,HCC1143,0.320683616117437
OSI-027,HCC1143,0.144125097807239
Gemcitabine,Hs-578-T,0.278111578869759
Taselisib,HT55,0.581682772833584
SCH772984,HT55,0.645610857215043
SB505124,SW48,8.7598808812279e-002
Taselisib,SW48,0.55595321662426
AZD4547,SW48,0.122460242660794
MK-2206,T84,9.07219874867166e-002
SCH772984,SW837,0.365402557239311
SCH772984,COLO-678,0.379095199079772
MK-1775,COLO-678,0.199868139742282
AZD7762,COLO-678,8.50459330756279e-002
AZD8055,HT-115,0.462153239133852
Nutlin-3a (-),HT-115,-1.49447432192829e-003
AZD8055,KM12,0.694757709581819
SCH772984,LoVo,0.546782008509464
AZD8055,RKO,0.495070372849771
AT13148,TOV-21G,0.284580109311173
LJI308,TOV-21G,1.20044126756314e-002
Axitinib,HCC1143,0.147742506282603
Nutlin-3a (-),Hs-578-T,5.28434608949766e-003
Olaparib,CaR-1,1.25767100018767e-002
Palbociclib,HT55,0.240436484155577
Palbociclib,T84,-8.50767785010089e-003
Olaparib,T84,1.38254321284751e-002
LGK974,T84,0.122659912698676
Dabrafenib,COLO-678,-2.05090835270424e-002
Nutlin-3a (-),COLO-678,0.112910842255856
MK-2206,NCI-H716,0.349057273932012
BMS-754807,CCK-81,0.404267660688121
Palbociclib,CCK-81,0.107542996716315
Olaparib,CCK-81,5.45851397088767e-002
AZD8055,DiFi,0.640975780501918
Olaparib,DiFi,-2.97007540207055e-002
SB216763,HCT-116,3.60094589731028e-002
AZD7762,HT-115,3.77459006312418e-002
Palbociclib,HT-115,0.18819977989824
Trametinib,LoVo,0.681167663362111
AZD8055,LoVo,0.700635416647423
Palbociclib,LoVo,0.327972570884219
AZD8055,RCM-1,0.274441871034115
Taselisib,RCM-1,0.253757906755296
Trametinib,SW48,0.708366266592476
AZD8055,SW48,0.585909913105481
AZD8055,SW948,0.570337041690891
SB216763,SW948,5.17844091790446e-003
AZ6102,TOV-21G,0.292119417514283
GSK591,TOV-21G,9.63042602634546e-002
Nutlin-3a (-),HCC1143,-1.96192375314382e-003
MK-2206,HCC1143,0.125490468958488
Palbociclib,HCC1143,6.82209974318043e-003
Pictilisib,HCC1143,0.343311233539397
Gemcitabine,HCC1143,0.18041350262542
Tamoxifen,HCC1143,0.107529879717578
Trametinib,HCC1143,0.3249586523336
Olaparib,HCC1143,-1.56878252930123e-002
Sapitinib,HCC1143,0.24523697533675
Lapatinib,HCC1143,0.181134151055783
PD173074,Hs-578-T,0.221545708090734
MK-2206,Hs-578-T,0.331051346996023
Tamoxifen,Hs-578-T,0.115685919379318
Trametinib,Hs-578-T,0.337589724823099
Olaparib,Hs-578-T,2.50267627879679e-002
Sapitinib,CaR-1,0.186853017947858
SCH772984,CaR-1,0.149427875693011
LGK974,CaR-1,5.54836399575596e-002
AZD4547,CaR-1,-2.86813287527604e-003
Trametinib,CaR-1,0.353440268616628
AZD8055,HT55,0.553326443424785
AZD4547,LS-1034,5.61157702112999e-002
AZD8055,MDST8,0.653383104709574
Afatinib,SW48,0.606203871041928
SB216763,SW48,7.55205881706219e-002
Dabrafenib,SW48,-5.77601946993154e-003
Olaparib,SW48,5.06991290168353e-002
Sapitinib,SW48,0.376885688355403
LGK974,SW48,-7.11960836118556e-003
Afatinib,T84,0.33979296019424
Trametinib,T84,0.641965306377939
AZD8055,T84,0.289959001858338
Navitoclax,T84,0.174837292219255
SB216763,T84,3.59400863216823e-002
Dabrafenib,T84,2.18081392879413e-002
Sapitinib,T84,0.188348618784038
AZD4547,T84,-1.0651480814065e-002
SB216763,CaR-1,-2.92596310155583e-002
Afatinib,COLO-678,0.267588244510081
Taselisib,COLO-678,0.135551653910639
Sapitinib,COLO-678,0.245291354597204
Olaparib,COLO-678,1.72468309823661e-002
SB505124,COLO-678,4.58741552172807e-002
Palbociclib,COLO-678,0.104266088041908
MK-2206,COLO-678,3.45010026734855e-002
Navitoclax,COLO-678,9.70480063794892e-002
Nutlin-3a (-),NCI-H716,6.03282809881172e-002
BMS-754807,NCI-H716,0.808669565998634
AZD8055,NCI-H716,0.419715406022747
Dabrafenib,CCK-81,-5.15586081286348e-002
Dabrafenib,HCT-116,0.269074009206119
Palbociclib,SW48,0.327520880312019
Nutlin-3a (-),HT55,-9.71252540037522e-002
LGK974,LS-1034,2.03591697664556e-002
AZD8055,NCI-H747,0.532684253647417
SCH772984,NCI-H747,0.593687685369598
Nutlin-3a (-),T84,-7.34944654792328e-003
Taselisib,SW837,0.194802456885956
AZD8055,HCT-116,0.503380680815534
Trametinib,COLO-678,0.324901258570294
SB216763,COLO-678,-1.90297549259132e-002
AZD8055,COLO-678,0.122473314842831
Palbociclib,NCI-H716,0.28048481497324
BMS-754807,CaR-1,0.333691544565083
Uprosertib,HDQ-P1,0.183163207831521
AZ6102,LU-99A,2.41038263064022e-002
GSK591,LU-99A,-9.41589408025097e-002
Uprosertib,NCI-H716,0.405781525146191
AZ6102,NCI-H716,0.1782529003513
VE821,NCI-H716,3.28187394787438e-002
Navitoclax,Hs-578-T,0.651556882398147
Navitoclax,CL-34,0.691947836879
SB505124,CL-34,0.191025504934533
SCH772984,CL-34,0.91842392594434
AZD4547,CL-34,8.24591243684422e-002
Afatinib,C2BBe1,0.345949671951267
GSK269962A,EVSA-T,0.1766769375568
RO-3306,T47D,8.30180648897252e-002
Sorafenib,T47D,7.3732890111507e-002
BI-2536,T47D,0.284875542325542
GSK269962A,MDA-MB-468,0.160852927625826
RO-3306,AU565,0.109984326293388
SB216763,AU565,9.51052005028018e-003
PF-4708671,AU565,2.23050462959978e-002
GSK269962A,MDA-MB-361,6.75349260413591e-002
Sorafenib,MDA-MB-361,8.71759896978951e-002
BI-2536,MDA-MB-361,0.288107564258188
GSK269962A,MDA-MB-157,0.103428831884063
RO-3306,MDA-MB-157,-9.49003264651332e-004
BI-2536,CAL-120,0.413508381455749
AZD6482,CAL-120,6.52810915170397e-002
RO-3306,CAL-120,0.121029119361807
KU-55933,CAL-120,-2.80533060441626e-002
Sorafenib,MDA-MB-415,5.73809612768127e-002
KU-55933,MDA-MB-415,5.05566888523977e-002
PF-4708671,MDA-MB-415,2.16443264553273e-002
KU-55933,MDA-MB-468,8.3740239127643e-002
GSK269962A,T47D,7.04307257329617e-002
RO-3306,HCC1806,0.111661220964203
SB216763,HCC1806,1.52084890008612e-002
KU-55933,HCC1806,1.73959512099201e-002
Sorafenib,HCC1806,-2.3116484698501e-002
BI-2536,HCC1806,0.511648756274792
MK-1775,C2BBe1,0.314551572539954
Taselisib,C2BBe1,0.269967031096036
SB216763,SW1116,1.41745088647403e-002
AZD7762,NCI-H716,0.63791507277484
MK-1775,CCK-81,0.670793403766857
Sapitinib,CCK-81,0.512466686627049
MK-2206,CaR-1,0.134451063320065
Taselisib,CCK-81,0.517116386580563
Trametinib,CL-34,0.864717580952006
MK-2206,CL-34,0.195984724437618
SB216763,CL-34,4.17040716762234e-002
Dabrafenib,CL-34,0.563808022215822
MK-1775,CL-34,0.369787155450599
Taselisib,CL-34,0.295767505339362
AZD8055,C2BBe1,0.204739271239455
Tozasertib,EVSA-T,0.110339153425801
KU-55933,MDA-MB-231,2.48687715306355e-002
BI-2536,HCC1143,0.504430547524162
AZD6482,T47D,0.212919312999746
KU-55933,AU565,5.45266025918413e-002
Tozasertib,MDA-MB-361,4.96402382337234e-002
AZD8055,MDA-MB-157,0.308631493228348
BI-2536,MDA-MB-157,0.407901549158352
SB216763,MDA-MB-468,2.58829827610963e-002
AZD6482,MDA-MB-468,0.238474552970307
Tozasertib,HCC1806,3.82744929507316e-002
KU-55933,HCC1143,6.76260856715535e-002
SCH772984,C2BBe1,0.268453782024354
SCH772984,CCK-81,0.342767616064971
LGK974,COLO-678,1.55908826886103e-002
LJI308,LU-99A,1.66759625283668e-002
AT13148,NCI-H716,2.45638918547982e-002
LJI308,NCI-H716,3.59608490188482e-002
AZD3759,NCI-H716,-4.87972676400797e-002
GSK591,NCI-H716,3.46017003257128e-002
AZD7762,CL-34,0.194365480971019
MK-2206,C2BBe1,0.198396680908733
BI-2536,MDA-MB-231,0.595242920128325
AZD6482,MDA-MB-231,0.116544099952373
PF-4708671,HCC1143,5.65748859978016e-002
RO-3306,MDA-MB-361,1.258669773399e-002
SB216763,MDA-MB-361,-6.02127828658909e-002
Sorafenib,MDA-MB-157,8.46134129668991e-002
GSK269962A,CAL-120,0.115678464800577
AZD8055,HCC1806,0.274039793021876
LGK974,C2BBe1,0.137869833352577
AZD8055,CCK-81,0.233549600886382
AZD8055,CaR-1,0.371283494002112
Navitoclax,CaR-1,2.50102677457879e-002
Palbociclib,CaR-1,0.114802534362112
Nutlin-3a (-),CaR-1,5.18224853842379e-003
AZD4547,COLO-678,6.28006603086776e-002
AT13148,LU-99A,0.138310649999799
AZD3759,LU-99A,-8.94480472488301e-002
VE821,LU-99A,-5.76801515177562e-002
Afatinib,CL-34,0.482352335515016
AZD8055,CL-34,0.242284384961075
BMS-754807,CL-34,0.42938580809489
Nutlin-3a (-),CL-34,4.47579183325776e-002
Olaparib,CL-34,7.22575876244873e-002
Sapitinib,CL-34,7.21548497238562e-002
LGK974,CL-34,8.01479072996776e-002
Palbociclib,C2BBe1,-7.58331090521524e-002
Nutlin-3a (-),C2BBe1,3.21175489547179e-002
BMS-754807,C2BBe1,0.195396932305982
AZD7762,C2BBe1,8.40620264565847e-003
PF-4708671,EVSA-T,4.05114203087377e-002
Fulvestrant,EVSA-T,6.59468333221356e-002
GSK269962A,MDA-MB-231,0.136703536858277
Fulvestrant,MDA-MB-231,7.1835257386332e-003
Sorafenib,MDA-MB-231,0.141974333828047
AZD8055,MDA-MB-231,0.475281088687341
SB216763,MDA-MB-231,-8.23644659662845e-003
AZD6482,CAL-51,2.60686161660935e-002
Sorafenib,HCC1143,2.28918328086242e-003
Tozasertib,HCC1143,8.15227971381579e-002
GSK269962A,HCC1143,2.1351430838853e-002
Fulvestrant,HCC1143,5.01653664283347e-002
KU-55933,T47D,5.75705123447413e-002
AZD8055,T47D,0.410316953519158
Tozasertib,T47D,7.58933093075246e-002
PF-4708671,T47D,4.5772238023345e-002
Fulvestrant,MDA-MB-468,1.59653213693946e-002
AZD8055,AU565,0.458702418975642
Fulvestrant,MDA-MB-361,5.74992277573106e-002
AZD8055,MDA-MB-361,0.5553101014936
KU-55933,MDA-MB-361,1.86744535648702e-003
PF-4708671,MDA-MB-361,6.56211515080429e-002
Fulvestrant,MDA-MB-157,5.87489191113246e-002
Sorafenib,CAL-120,0.117532310004047
Tozasertib,CAL-120,0.153072509429078
PF-4708671,CAL-120,5.32202925038313e-002
AZD8055,CAL-120,0.657202514696447
SB216763,CAL-120,7.53800318043591e-003
Tozasertib,MDA-MB-157,3.81346102198762e-002
PF-4708671,MDA-MB-157,7.150141790698e-002
SB216763,MDA-MB-157,-2.35350977981468e-002
KU-55933,MDA-MB-157,-2.2499562729669e-002
BI-2536,MDA-MB-415,0.229487023886455
Tozasertib,MDA-MB-468,0.400368073123021
PF-4708671,MDA-MB-468,0.190843722533283
Fulvestrant,T47D,0.121453297833788
GSK269962A,HCC1806,1.85959145617182e-002
Fulvestrant,HCC1806,-4.89605854853676e-002
AZD6482,HCC1806,7.50073896899691e-002
PF-4708671,HCC1806,1.40765208929953e-003
SB216763,HCC1143,8.12764267419143e-003
Sapitinib,C2BBe1,0.286268135777515
AZD4547,C2BBe1,4.76521976043313e-003
Uprosertib,LU-99A,0.202616235513988
Palbociclib,CL-34,8.39185657783219e-002
Trametinib,C2BBe1,0.455642239290067
AZD6482,HCC1143,8.75917381954619e-002
RO-3306,MDA-MB-231,8.30870186622797e-002
SB216763,T47D,-3.80126532658739e-002
Tozasertib,AU565,3.3200494943394e-002
AZD6482,MDA-MB-157,1.7300910607825e-002
Fulvestrant,CAL-120,3.44023634939845e-002
SB216763,MDA-MB-415,-4.58631025829349e-002
Tozasertib,MDA-MB-415,-3.86559708684434e-002
SB505124,SW1116,9.62344750310515e-002
MK-1775,SW1116,0.26156707037326
Sapitinib,SW1116,0.294205246391416
SCH772984,SW1116,0.342236677894599
Navitoclax,C2BBe1,0.287956129841555
GSK269962A,HCC70,0.172667059769937
PF-4708671,HCC70,0.109450820979961
Sorafenib,HCC70,1.50025841580493e-002
BI-2536,HCC70,0.196234116173284
RO-3306,HCC70,7.0701600699473e-002
GSK269962A,HCC1954,9.46279539872522e-002
PF-4708671,HCC1954,0.129808859035594
BI-2536,HCC1954,0.280979427807975
AZD6482,HCC1954,7.57974064289377e-002
AZD6482,MDA-MB-453,0.36605237369341
Sorafenib,HCC38,-4.9830795156145e-002
BI-2536,HCC38,0.319714097639444
RO-3306,HCC38,2.25333262212186e-002
GSK269962A,HCC1569,0.205062994351352
BI-2536,HCC1569,0.276861158292541
PF-4708671,COLO-824,6.53853482577817e-002
Sorafenib,COLO-824,9.72589949892696e-002
BI-2536,COLO-824,0.666450774486286
RO-3306,COLO-824,0.155819937548082
RO-3306,HCC1395,0.157157237487467
KU-55933,HCC1395,4.64261043463854e-002
PF-4708671,CAMA-1,0.12610046158904
Sorafenib,CAMA-1,0.208984627388261
AZD6482,CAMA-1,0.237217662545043
RO-3306,CAMA-1,0.103682767642442
KU-55933,CAMA-1,6.75701923909004e-002
Taselisib,Hs-578-T,0.32596008977748
SCH772984,T47D,0.141900056134163
ZM447439,T47D,8.7584235385282e-002
NU7441,T47D,9.49989253769731e-002
Wee1 Inhibitor,HCC1806,0.46736596321314
Afatinib,HCC1806,0.43583740862101
NU7441,HCC1806,3.76832974886577e-002
JQ1,EVSA-T,0.649390473047048
JQ1,CAL-51,0.134657130286031
Wee1 Inhibitor,CAL-51,0.349873087703266
Wee1 Inhibitor,MDA-MB-231,0.31523428110169
Afatinib,MDA-MB-231,0.207629228492459
SCH772984,MDA-MB-468,0.13385962005254
Taselisib,SW1116,0.124131496166522
Afatinib,SW1116,0.641548415618337
SB505124,C2BBe1,0.618010357003837
Fulvestrant,HCC70,0.17073040542322
Tozasertib,HCC70,0.252861895425132
AZD8055,HCC70,0.505298802095651
KU-55933,HCC70,7.4021620418682e-002
RO-3306,HCC1954,4.73731286536022e-002
AZD8055,HCC1954,0.415512895470757
PF-4708671,MDA-MB-453,0.140297101330568
BI-2536,MDA-MB-453,0.591729362333471
RO-3306,MDA-MB-453,0.132660728968755
KU-55933,HCC38,5.2389784962904e-002
Tozasertib,HCC1569,0.258597846357098
PF-4708671,HCC1569,3.78283828695114e-002
Sorafenib,HCC1569,0.101358483245302
KU-55933,HCC1569,1.4134039010309e-002
Fulvestrant,CAMA-1,0.121138457375282
BI-2536,CAMA-1,0.167493701267083
AZD8055,CAMA-1,0.506122093606244
OSI-027,Hs-578-T,0.39701564867431
AZ6102,RT4,0.17229408022103
Alpelisib,T47D,0.301208354292421
JQ1,T47D,0.14911111524194
Alpelisib,HCC1806,7.51605639693145e-002
